latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
36.35716,-120.29211,367,0.46,0.63,2016-09-14,2008,N,VIIRS,h,1,303.1,40.6,0
36.3558,-120.29707,367,0.46,0.63,2016-09-14,2008,N,VIIRS,h,1,304.2,40.6,0
36.36276,-120.29459,367,0.46,0.63,2016-09-14,2008,N,VIIRS,h,1,311.6,40.6,0
36.36141,-120.29951,330,0.46,0.63,2016-09-14,2008,N,VIIRS,n,1,303.9,40.6,0
36.5762,-119.54827,367,0.41,0.61,2016-09-14,2008,N,VIIRS,h,1,304.5,8,0
36.575,-119.5528,356.5,0.41,0.61,2016-09-14,2008,N,VIIRS,n,1,302.8,8,0
36.58041,-119.55502,367,0.41,0.61,2016-09-14,2008,N,VIIRS,h,1,299.6,8.8,0
36.35556,-120.29491,349.5,0.46,0.63,2016-09-14,2008,N,VIIRS,n,1,304.7,60.6,0
36.36255,-120.29243,367,0.46,0.63,2016-09-14,2008,N,VIIRS,h,1,300.7,60.6,0
36.35979,-120.30224,338.9,0.46,0.63,2016-09-14,2008,N,VIIRS,n,1,304.6,27.9,0
36.36117,-120.29733,208,0.46,0.63,2016-09-14,2008,N,VIIRS,l,1,316,60.6,0
36.57888,-119.5532,367,0.41,0.61,2016-09-14,2008,N,VIIRS,h,1,302.2,11.9,0
36.58011,-119.54867,342.7,0.41,0.61,2016-09-14,2008,N,VIIRS,n,1,298.8,11.9,0
36.57766,-119.55772,352.4,0.41,0.61,2016-09-14,2008,N,VIIRS,n,1,301.2,8.8,0
37.5048,-120.70471,339.5,0.45,0.63,2016-09-14,2008,N,VIIRS,n,1,296.3,2.1,0
38.35431,-121.54179,367,0.47,0.64,2016-09-14,2008,N,VIIRS,h,1,299.7,5,0
38.35719,-121.54394,367,0.47,0.64,2016-09-14,2008,N,VIIRS,h,1,303.3,9.5,0
39.18946,-121.91606,335.2,0.47,0.64,2016-09-14,2009,N,VIIRS,n,1,301.5,5.8,0
36.17558,-119.03961,346.2,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,303.6,3.5,0
36.20141,-119.12667,332.1,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,299.5,2.9,0
36.14645,-120.15755,352,0.41,0.6,2016-09-14,2148,N,VIIRS,n,1,307.8,8.7,0
36.17735,-119.03828,340.1,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,303.3,4.7,0
36.14886,-120.1576,367,0.41,0.6,2016-09-14,2148,N,VIIRS,h,1,311.9,15.9,0
36.14862,-120.16228,367,0.41,0.6,2016-09-14,2148,N,VIIRS,h,1,311,9.7,0
36.1977,-119.12519,343.1,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,301.8,2.7,0
36.24119,-119.09028,331.9,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,303.1,6.6,0
36.24717,-119.09066,367,0.47,0.64,2016-09-14,2148,N,VIIRS,h,1,304.6,6.6,0
36.24693,-119.09597,330.7,0.47,0.64,2016-09-14,2148,N,VIIRS,n,1,302.5,6.2,0
36.3567,-120.29295,348.2,0.4,0.6,2016-09-14,2148,N,VIIRS,n,1,304.4,23.2,0
36.35646,-120.29762,346.8,0.4,0.6,2016-09-14,2148,N,VIIRS,n,1,307.3,17.4,0
36.36232,-120.29327,367,0.4,0.6,2016-09-14,2148,N,VIIRS,h,1,306.6,23.2,0
36.36207,-120.29794,345.7,0.4,0.6,2016-09-14,2148,N,VIIRS,n,1,305.7,17.4,0
36.3144,-121.57174,367,0.34,0.56,2016-09-14,2148,N,VIIRS,h,1,295.9,6.6,0
36.31417,-121.57529,336.1,0.34,0.56,2016-09-14,2148,N,VIIRS,n,1,294.3,6.6,0
36.57988,-119.55211,350,0.44,0.63,2016-09-14,2148,N,VIIRS,n,1,303,4,0
36.57962,-119.55721,333.6,0.44,0.63,2016-09-14,2148,N,VIIRS,n,1,303.1,4,0
36.57863,-119.54821,344.8,0.44,0.63,2016-09-14,2148,N,VIIRS,n,1,302.7,5.1,0
36.5784,-119.55334,353.7,0.44,0.63,2016-09-14,2148,N,VIIRS,n,1,304,5.1,0
36.66869,-119.85586,333.1,0.43,0.62,2016-09-14,2148,N,VIIRS,n,1,297.9,1.9,0
38.35525,-121.54471,335.4,0.36,0.57,2016-09-14,2149,N,VIIRS,n,1,307.6,4.2,0
39.221,-121.59702,330,0.36,0.57,2016-09-14,2149,N,VIIRS,l,1,300.6,2.5,0
39.36572,-122.02935,348.3,0.34,0.56,2016-09-14,2149,N,VIIRS,n,1,298.9,20.1,0
39.36523,-122.03748,353.9,0.34,0.56,2016-09-14,2149,N,VIIRS,n,1,314.4,19.8,0
39.36548,-122.03342,367,0.34,0.56,2016-09-14,2149,N,VIIRS,l,1,312.5,19.8,0
39.37072,-122.03388,335.3,0.34,0.56,2016-09-14,2149,N,VIIRS,n,1,294.9,19.8,0
39.37047,-122.03796,350.7,0.34,0.56,2016-09-14,2149,N,VIIRS,n,1,298,19.8,0
41.98589,-121.49973,346.6,0.39,0.59,2016-09-14,2150,N,VIIRS,n,1,301.4,6.8,0
41.91882,-122.99802,304.8,0.38,0.36,2016-09-15,1007,N,VIIRS,n,1,280.9,1.6,0
41.91811,-122.99342,314.1,0.38,0.36,2016-09-15,1007,N,VIIRS,n,1,279.5,0.8,0
41.909,-123.00082,309.1,0.38,0.36,2016-09-15,1007,N,VIIRS,n,1,280.4,1,0
38.96172,-121.96878,301,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,286.7,0.5,0
38.28058,-121.57774,303.4,0.41,0.37,2016-09-15,1008,N,VIIRS,n,1,285.7,0.7,0
38.16204,-122.56485,297.2,0.39,0.36,2016-09-15,1008,N,VIIRS,n,1,283.7,0.4,2
37.60667,-119.54015,296,0.49,0.4,2016-09-15,1008,N,VIIRS,n,1,276.8,0.5,0
37.60241,-119.55752,317.3,0.48,0.4,2016-09-15,1008,N,VIIRS,n,1,278.8,2.2,0
37.59979,-119.56369,299.8,0.48,0.4,2016-09-15,1008,N,VIIRS,n,1,276.4,2.2,0
37.59774,-119.55325,296.5,0.48,0.4,2016-09-15,1008,N,VIIRS,n,1,276.5,0.9,0
38.07224,-122.14054,304.3,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,292.2,2,2
38.0052,-121.93659,303.8,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,287.9,0.5,2
38.02398,-122.06403,303.2,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,291.8,1.4,2
38.01517,-122.11382,308,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,292,2,2
38.01415,-122.11143,306,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,290.4,1.7,2
38.01836,-122.23762,303.4,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,284.1,0.8,2
37.95055,-122.39983,303.7,0.4,0.37,2016-09-15,1008,N,VIIRS,n,1,291.4,1.4,3
37.75554,-121.66198,298.4,0.41,0.37,2016-09-15,1008,N,VIIRS,n,1,284.3,0.6,2
37.45411,-121.93024,305.9,0.41,0.37,2016-09-15,1008,N,VIIRS,n,1,284.9,0.5,2
37.18333,-121.67926,301.8,0.42,0.37,2016-09-15,1009,N,VIIRS,n,1,284.3,0.6,2
36.57747,-119.55448,300.3,0.5,0.41,2016-09-15,1009,N,VIIRS,n,1,284.3,0.9,0
36.57636,-119.54895,299.8,0.5,0.41,2016-09-15,1009,N,VIIRS,n,1,283.9,0.7,0
36.80201,-121.61501,295.8,0.42,0.38,2016-09-15,1009,N,VIIRS,n,1,284.5,0.5,0
36.24379,-119.09428,296.5,0.53,0.42,2016-09-15,1009,N,VIIRS,n,1,284.5,0.5,0
36.2462,-119.09422,297.1,0.53,0.42,2016-09-15,1009,N,VIIRS,n,1,284.7,1,0
36.36304,-120.29294,306.7,0.47,0.4,2016-09-15,1009,N,VIIRS,n,1,287.3,0.9,0
36.36377,-120.29406,301.4,0.47,0.4,2016-09-15,1009,N,VIIRS,n,1,287.4,1.7,0
36.36018,-120.29515,324.6,0.47,0.4,2016-09-15,1009,N,VIIRS,n,1,287.6,1.7,0
36.3187,-121.58109,301.7,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,283.7,1.1,0
36.31786,-121.57649,296.3,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,282.8,0.7,0
36.31524,-121.58189,314.8,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,284.3,1.1,0
36.31443,-121.57746,304.2,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,282.9,0.7,0
36.31361,-121.57293,303.9,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,283.1,0.7,0
36.31017,-121.57383,297.4,0.43,0.38,2016-09-15,1009,N,VIIRS,n,1,282.7,0.6,0
34.62374,-117.1009,306.2,0.48,0.48,2016-09-15,1009,N,VIIRS,n,1,287.2,1.9,2
34.3355,-118.52129,306.3,0.41,0.45,2016-09-15,1009,N,VIIRS,n,1,284.8,0.7,2
34.32047,-118.51132,298.4,0.41,0.45,2016-09-15,1009,N,VIIRS,n,1,284.1,0.4,2
34.09587,-117.53567,305.4,0.47,0.48,2016-09-15,1009,N,VIIRS,n,1,287.5,1.4,2
34.09477,-117.53065,316.2,0.47,0.48,2016-09-15,1009,N,VIIRS,n,1,287.1,2,2
34.29317,-118.80221,298.2,0.4,0.44,2016-09-15,1009,N,VIIRS,n,1,283.4,0.5,2
34.03537,-118.10391,298.4,0.44,0.46,2016-09-15,1009,N,VIIRS,n,1,285.8,0.3,2
33.79264,-117.47591,297.9,0.48,0.48,2016-09-15,1009,N,VIIRS,n,1,284.8,1,2
33.79393,-117.47679,303.5,0.48,0.48,2016-09-15,1009,N,VIIRS,n,1,285.4,1,2
33.71658,-117.71137,297.5,0.47,0.47,2016-09-15,1009,N,VIIRS,n,1,285.9,0.7,2
33.81874,-118.24407,305.7,0.43,0.46,2016-09-15,1009,N,VIIRS,n,1,291.6,1.4,2
33.80531,-118.24336,303.6,0.44,0.46,2016-09-15,1009,N,VIIRS,n,1,291.7,1.3,2
33.77739,-118.23716,302.2,0.44,0.46,2016-09-15,1009,N,VIIRS,n,1,291.7,1.1,2
33.77538,-118.2279,303.9,0.44,0.46,2016-09-15,1009,N,VIIRS,n,1,290,1.4,2
33.7933,-118.35094,298.4,0.43,0.46,2016-09-15,1009,N,VIIRS,n,1,285.4,0.4,2
35.2589,-118.7588,339.8,0.72,0.75,2016-09-15,1949,N,VIIRS,n,1,298.2,7.2,0
39.07388,-121.62717,330.6,0.77,0.77,2016-09-15,1950,N,VIIRS,n,1,297.6,5,0
35.25954,-118.75643,334.8,0.52,0.5,2016-09-15,2129,N,VIIRS,l,1,305.6,4.7,0
35.25905,-118.76213,331.9,0.52,0.5,2016-09-15,2129,N,VIIRS,l,1,305.5,4.7,0
35.25782,-118.759,349.6,0.52,0.5,2016-09-15,2129,N,VIIRS,n,1,307.7,6.6,0
36.13728,-119.04995,332.7,0.51,0.49,2016-09-15,2129,N,VIIRS,l,1,307.3,2.9,0
36.31013,-121.57663,367,0.57,0.43,2016-09-15,2129,N,VIIRS,h,1,304.7,15,0
36.30957,-121.58211,340.6,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,302.5,16,0
36.31353,-121.58297,367,0.57,0.43,2016-09-15,2129,N,VIIRS,h,1,307.9,16,0
36.31409,-121.57748,343.2,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,300,15,0
36.31298,-121.58831,332.2,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,301.5,16,0
36.31693,-121.58917,331.5,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,298.9,7.3,0
36.32146,-121.58451,340.9,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,302,7.3,0
36.32482,-121.59111,333.3,0.57,0.43,2016-09-15,2129,N,VIIRS,n,1,301.8,6,0
37.51784,-121.18734,352.9,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,309.2,8.6,0
37.5174,-121.19202,341.1,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,309.6,3.2,0
38.35247,-121.54499,340.9,0.4,0.44,2016-09-15,2130,N,VIIRS,n,1,306.9,7.4,0
38.58462,-121.43429,344.9,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,309.3,12,0
38.58416,-121.439,346.3,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,308.1,6,0
38.58829,-121.43963,367,0.41,0.45,2016-09-15,2130,N,VIIRS,h,1,339.3,33.3,0
38.58875,-121.43491,344.6,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,301.3,38.7,0
38.58784,-121.44434,339.9,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,308.3,33.3,0
38.59242,-121.44025,344.8,0.41,0.45,2016-09-15,2130,N,VIIRS,n,1,309.1,33.3,0
39.00324,-121.59789,333,0.4,0.45,2016-09-15,2130,N,VIIRS,n,1,307.7,1.5,0
39.07304,-121.63007,338.1,0.4,0.44,2016-09-15,2130,N,VIIRS,n,1,307.5,1.8,0
39.15408,-121.52696,336.7,0.41,0.45,2016-09-15,2130,N,VIIRS,l,1,309.4,5.1,0
41.92091,-122.97243,330.1,0.56,0.43,2016-09-15,2131,N,VIIRS,n,1,293.5,3.1,0
41.91975,-122.97095,300,0.5,0.41,2016-09-16,0949,N,VIIRS,n,1,284.2,1.1,0
41.91168,-122.96712,301.6,0.5,0.41,2016-09-16,0949,N,VIIRS,n,1,284.1,1.1,0
38.58794,-121.43856,301,0.41,0.37,2016-09-16,0949,N,VIIRS,n,1,285.1,0.4,0
38.5873,-121.43384,301.3,0.41,0.37,2016-09-16,0949,N,VIIRS,n,1,284.5,0.4,0
38.16013,-122.56546,300.8,0.44,0.38,2016-09-16,0950,N,VIIRS,n,1,281.5,0.6,2
38.06959,-122.13863,302.7,0.43,0.38,2016-09-16,0950,N,VIIRS,n,1,289.1,1.7,2
38.02409,-122.06369,303.9,0.42,0.38,2016-09-16,0950,N,VIIRS,n,1,291.4,1.7,2
38.00343,-121.93417,306.9,0.42,0.38,2016-09-16,0950,N,VIIRS,n,1,287.2,0.7,2
38.01657,-122.11497,300.9,0.43,0.38,2016-09-16,0950,N,VIIRS,n,1,289.4,1.2,2
37.8843,-121.18687,302,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284,0.2,2
38.01846,-122.23946,299.6,0.43,0.38,2016-09-16,0950,N,VIIRS,n,1,282.7,0.8,2
37.60883,-119.54459,296.8,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,279.2,0.7,0
37.60624,-119.54973,296,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,278.7,1.5,0
37.60557,-119.54541,296.6,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,279.1,1.4,0
37.60431,-119.55918,325,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,279.5,2.2,0
37.60364,-119.55486,321.4,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,280.5,1.5,0
37.60036,-119.55567,326,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,279.9,1.4,0
37.60104,-119.56001,305.6,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,278.8,1,0
37.59969,-119.55137,303,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,277.7,1.4,0
37.59776,-119.56081,301.9,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,278.3,1,0
37.59709,-119.5565,297.1,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,277.6,1.4,0
37.5892,-119.54948,298.6,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,277.7,0.6,0
37.75447,-121.66136,295.6,0.41,0.37,2016-09-16,0950,N,VIIRS,n,1,284.5,0.5,2
37.45605,-121.93005,309,0.42,0.37,2016-09-16,0950,N,VIIRS,n,1,286.4,0.7,2
36.74952,-118.701,296.7,0.39,0.36,2016-09-16,0950,N,VIIRS,n,1,276.9,0.5,0
36.74554,-118.69758,304.7,0.39,0.36,2016-09-16,0950,N,VIIRS,n,1,277.9,1,0
36.72345,-120.03423,299.3,0.38,0.36,2016-09-16,0950,N,VIIRS,n,1,285.9,0.5,0
36.66476,-120.13548,301,0.39,0.36,2016-09-16,0950,N,VIIRS,n,1,288.1,0.5,2
36.33047,-121.59789,302,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.9,0.7,0
36.32983,-121.59329,302.2,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285,0.7,0
36.32711,-121.5987,297,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.7,0.7,0
36.32648,-121.59413,311.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,286.4,0.7,0
36.32378,-121.59965,329.5,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,287.8,2.9,0
36.32314,-121.59505,324.7,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,288,2.9,0
36.32249,-121.59045,309.8,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,286,1.8,0
36.32185,-121.58585,307.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.7,1.8,0
36.32121,-121.58125,300.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.8,1,0
36.31979,-121.59597,329.4,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,288.6,2.9,0
36.3185,-121.58671,333.7,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,289.4,1.8,0
36.31915,-121.59134,314.7,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,287.8,1.8,0
36.31785,-121.58204,313,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.5,1,0
36.31516,-121.58757,325.4,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,287.6,3,0
36.31645,-121.59689,318,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.9,1.6,0
36.3158,-121.59225,301.1,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,286.5,3,0
36.3145,-121.58289,310.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.5,1.1,0
36.31386,-121.57822,298.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,283.2,1.1,0
36.31181,-121.58845,345.6,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,290.1,3,0
36.31115,-121.58375,324.8,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,287.8,1.1,0
36.3105,-121.57909,301.7,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.9,1.1,0
36.30986,-121.57446,295.5,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.3,0.4,0
36.30781,-121.58463,306.4,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.9,1,0
35.25761,-118.75759,305.3,0.39,0.36,2016-09-16,0950,N,VIIRS,n,1,288.3,0.7,0
34.62407,-117.09946,298.8,0.44,0.38,2016-09-16,0950,N,VIIRS,n,1,287,0.7,2
34.62057,-117.10029,314,0.44,0.38,2016-09-16,0950,N,VIIRS,n,1,288.8,2,2
34.35573,-116.85265,298.6,0.45,0.39,2016-09-16,0950,N,VIIRS,n,1,287.9,1.1,2
34.56667,-118.15223,297.8,0.41,0.37,2016-09-16,0950,N,VIIRS,n,1,284.7,0.3,0
34.43047,-118.64368,300.4,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.7,0.6,2
34.3344,-118.51807,321,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,286,1.2,2
34.31951,-118.5127,306.7,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,285.6,0.7,2
34.24361,-118.37961,304.5,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,286.3,0.6,2
34.09328,-117.52776,318,0.43,0.38,2016-09-16,0950,N,VIIRS,n,1,288.4,1.1,2
34.29183,-118.8033,301.9,0.4,0.37,2016-09-16,0950,N,VIIRS,n,1,284.8,0.6,2
34.11423,-117.92426,299.3,0.42,0.37,2016-09-16,0950,N,VIIRS,n,1,288.4,0.6,2
34.03679,-118.10435,300.7,0.41,0.37,2016-09-16,0950,N,VIIRS,n,1,287.4,0.4,2
33.80732,-118.18152,329.5,0.41,0.37,2016-09-16,0951,N,VIIRS,n,1,290.4,7.3,0
33.80655,-118.17715,301.5,0.41,0.37,2016-09-16,0951,N,VIIRS,n,1,287.3,2.5,0
33.71528,-117.70965,303.4,0.43,0.38,2016-09-16,0951,N,VIIRS,n,1,286.6,0.9,2
33.71461,-117.71191,300.7,0.43,0.38,2016-09-16,0951,N,VIIRS,n,1,285.1,1,2
33.80494,-118.24416,304.3,0.41,0.37,2016-09-16,0951,N,VIIRS,n,1,292.2,0.8,2
33.7774,-118.22813,304.3,0.41,0.37,2016-09-16,0951,N,VIIRS,n,1,290.5,0.9,2
33.79139,-118.34855,303.9,0.41,0.37,2016-09-16,0951,N,VIIRS,n,1,284.5,0.5,2
33.61388,-117.82075,303.8,0.42,0.38,2016-09-16,0951,N,VIIRS,n,1,285.6,0.3,2
35.25497,-118.76028,340.3,0.45,0.39,2016-09-16,2110,N,VIIRS,l,1,312.8,5.5,0
35.25856,-118.76094,350.1,0.45,0.39,2016-09-16,2110,N,VIIRS,n,1,311.4,5.5,0
36.30487,-121.56503,347.1,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,311.3,27.5,0
36.30425,-121.56937,346.5,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,312.8,27.5,0
36.30819,-121.56578,334.3,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,299,27.5,0
36.30848,-121.58774,353,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,309.5,14.6,0
36.30787,-121.59201,340.9,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300.6,12.8,0
36.31088,-121.57086,367,0.39,0.36,2016-09-16,2110,N,VIIRS,l,1,329.9,134.3,0
36.31179,-121.58847,349.4,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,305.7,14.6,0
36.3112,-121.59267,347,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,312.3,12.8,0
36.31511,-121.58923,340.1,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,299.8,11.8,0
36.31452,-121.59339,353.6,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,308.6,14.9,0
36.31392,-121.59763,353.8,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,305.2,14.9,0
36.31783,-121.59418,336.2,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,303.7,14.9,0
36.31723,-121.5984,352.8,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,309,14.9,0
36.31919,-121.59809,354,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,305.2,11.5,0
36.31858,-121.60233,346.9,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,304.1,15.6,0
36.3225,-121.59888,367,0.39,0.36,2016-09-16,2110,N,VIIRS,h,1,310.2,11.5,0
36.3231,-121.59467,337.1,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,302.4,11.5,0
36.3219,-121.6031,348.7,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,311.2,15.6,0
36.32642,-121.59547,343.1,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,302.2,21.4,0
36.32581,-121.59969,347.5,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300.7,21.4,0
36.32973,-121.59623,348.2,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,301.5,21.4,0
36.32913,-121.60048,367,0.39,0.36,2016-09-16,2110,N,VIIRS,l,1,326.6,21.4,0
36.33306,-121.5969,331.7,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,299.2,41.1,0
36.33245,-121.60118,343.4,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300.7,41.1,0
36.33578,-121.60184,367,0.39,0.36,2016-09-16,2110,N,VIIRS,l,1,327.2,41.1,0
36.33849,-121.60678,332.1,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,298.3,47.2,0
36.34243,-121.60319,337.4,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300,83.1,0
36.34515,-121.60815,344.5,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300,9,0
36.34847,-121.60881,338.4,0.39,0.36,2016-09-16,2110,N,VIIRS,n,1,300.3,9,0
36.63036,-119.88802,348,0.43,0.38,2016-09-16,2110,N,VIIRS,n,1,313.9,4.8,0
36.95201,-118.84859,341.5,0.47,0.4,2016-09-16,2110,N,VIIRS,n,1,298,7.7,0
37.59713,-119.55634,332.7,0.45,0.39,2016-09-16,2111,N,VIIRS,n,1,295.6,4.8,0
37.6042,-119.5579,341.7,0.45,0.39,2016-09-16,2111,N,VIIRS,n,1,297.2,11.4,0
38.24098,-121.5646,343.7,0.4,0.37,2016-09-16,2111,N,VIIRS,n,1,309.5,9,0
38.2456,-121.55624,337.4,0.4,0.37,2016-09-16,2111,N,VIIRS,l,1,311.7,4.7,3
38.24497,-121.56078,343.9,0.4,0.37,2016-09-16,2111,N,VIIRS,n,1,309.9,10.9,0
39.00113,-121.48348,344.2,0.4,0.37,2016-09-16,2111,N,VIIRS,n,1,307.3,3.3,0
38.9622,-121.96879,336.8,0.4,0.37,2016-09-16,2111,N,VIIRS,n,1,311.2,1.8,0
39.32247,-121.52917,341.1,0.41,0.37,2016-09-16,2111,N,VIIRS,n,1,313.9,3.7,0
41.91094,-122.97588,337.8,0.39,0.37,2016-09-16,2112,N,VIIRS,n,1,300.7,4.8,0
39.88583,-121.69739,316.9,0.46,0.47,2016-09-17,0930,N,VIIRS,n,1,287.9,2,0
39.88147,-121.69798,330.5,0.46,0.47,2016-09-17,0930,N,VIIRS,n,1,287.4,3.1,0
38.51271,-121.19123,297.9,0.41,0.45,2016-09-17,0931,N,VIIRS,n,1,287.7,0.4,2
38.02385,-122.06331,303.4,0.45,0.47,2016-09-17,0931,N,VIIRS,n,1,290.7,1.4,2
38.00336,-121.93351,304.1,0.45,0.47,2016-09-17,0931,N,VIIRS,n,1,291,0.9,2
38.01503,-122.11239,304.7,0.46,0.47,2016-09-17,0931,N,VIIRS,n,1,291.6,1.5,2
37.60833,-119.5454,295.2,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,281.7,0.8,0
37.60601,-119.55865,296.8,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,280.6,1.2,0
37.60531,-119.55257,307.4,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,282.1,1.2,0
37.60228,-119.55963,297.4,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,280.5,1.2,0
37.59853,-119.56053,295.9,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,280.1,1.3,0
37.59783,-119.55447,312.4,0.51,0.41,2016-09-17,0931,N,VIIRS,n,1,280.4,1.3,0
37.45428,-121.93195,301.1,0.44,0.46,2016-09-17,0931,N,VIIRS,n,1,285.9,0.6,2
36.95133,-118.84966,305.9,0.47,0.4,2016-09-17,0931,N,VIIRS,n,1,276.1,1.9,0
36.95069,-118.84444,318.6,0.47,0.4,2016-09-17,0931,N,VIIRS,n,1,279.5,1.9,0
37.18372,-121.67744,297.4,0.42,0.45,2016-09-17,0931,N,VIIRS,n,1,285.8,0.6,2
36.35693,-121.63079,324.6,0.41,0.45,2016-09-17,0931,N,VIIRS,n,1,291.5,2.6,0
36.35642,-121.62564,316.7,0.41,0.45,2016-09-17,0931,N,VIIRS,n,1,291.5,2.6,0
36.35176,-121.62093,333.5,0.41,0.45,2016-09-17,0931,N,VIIRS,n,1,293.4,1.9,0
36.35126,-121.61572,302.9,0.41,0.45,2016-09-17,0931,N,VIIRS,n,1,290.6,1.9,0
